housing_median_age,median_income,median_house_value,percentage_total_bedrooms,percentage_households,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY
0.20411764705882354,0.14522530723714155,0.12880155133380894,0.06606014847428775,0.131842990735515,0,0,0,0
0.3205882352941177,0.15198452435138826,0.11900365359318107,0.07089443543286329,0.16159927197611662,0,0,0,0
0.281764705882353,0.08957441966317706,0.13165927150815873,0.07756362319155999,0.17582557205485058,0,0,0,0
0.5341176470588236,0.09219617660446063,0.13921181768322605,0.07947388834624394,0.1873097515215302,0,0,0,0
0.3788235294117647,0.11292444242148385,0.11594181054923486,0.07016688557822302,0.1635363874615316,0,0,0,0
0.3788235294117647,0.14385980883022303,0.19554972969183632,0.06828822804809913,0.1661104317682743,0,0,0,0
0.281764705882353,0.12490669094219391,0.12124900515874162,0.0712375847172555,0.16856988736643866,0,0,0,0
0.3982352941176471,0.1311948111060537,0.22923000317524464,0.07294774426650699,0.1584763566709091,0,0,0,0
0.3594117647058824,0.12154073736913974,0.1324757629865444,0.06579242892679098,0.1470405564305248,0,0,0,0
0.3205882352941177,0.18283113336367773,0.1908549036911188,0.0672527379679232,0.14760995020707607,0,0,0,0
0.3205882352941177,0.13200045516613562,0.18983428934313673,0.06488770555307508,0.1545467727543129,0,0,0,0
0.4176470588235294,0.17856395084205734,0.2910792326629581,0.06481389393227008,0.14481326179958737,1,0,0,0
0.34,0.18956986800182068,0.21759499960824905,0.08110752089832893,0.14862341904831217,1,0,0,0
0.4176470588235294,0.1137983614019117,0.12451497107228424,0.07416113722810562,0.148073847615982,0,0,0,0
0.3788235294117647,0.08194128356850251,0.4131447086816137,0.09128495524721797,0.15216141117471754,0,1,0,0
0.1458823529411765,0.15509103322712792,0.3621139912825102,0.0851812022206823,0.03933810162832201,0,1,0,0
0.4176470588235294,0.11378470641784251,0.15799112168609614,0.11496653569251346,0.2183251892889393,0,1,0,0
0.3982352941176471,0.0936094674556213,0.1675848965571276,0.09748470847698944,0.14945704841588148,0,1,0,0
0.47588235294117653,0.1342671825216204,0.16574779073075988,0.10321289918943836,0.19059929242389123,0,1,0,0
0.4564705882352942,0.15253072371415566,0.3333326666694158,0.08103256284846512,0.09026612121989423,0,1,0,0
0.5147058823529412,0.14598998634501592,0.38762934998206194,0.08159375552399832,0.02575820819826032,0,1,0,0
0.4952941176470589,0.11014565316340465,0.15207155846780013,0.07668543069875706,0.10620910172516358,0,1,0,0
0.4564705882352942,0.19302457897132452,0.1982033269965897,0.07356209077548521,0.11038569470775626,0,1,0,0
0.47588235294117653,0.2176786527082385,0.2137166650859172,0.06135270523934302,0.12203507003097146,0,1,0,0
0.3594117647058824,0.13009558488848433,0.24800930717811476,0.0693773851980248,0.1149298846574463,0,1,0,0
0.5147058823529412,0.10494993172507967,0.19207964090869728,0.09035494713655488,0.14752681961936992,0,1,0,0
0.4176470588235294,0.16908739189804278,0.20493938169327136,0.0789943704919719,0.1531030846183822,0,1,0,0
0.4564705882352942,0.2899340009103323,0.2586236963971283,0.0577860213762317,0.0683706680575666,0,1,0,0
0.47588235294117653,0.10571461083295404,0.20330639873650005,0.08380381450575902,0.14189207986817476,0,1,0,0
0.4370588235294118,0.25181611288120165,0.182077620298473,0.06447568899135334,0.08326835981657489,0,1,0,0
0.4564705882352942,0.19178880291306327,0.1908549036911188,0.08121316226309742,0.13227100268284853,0,1,0,0
0.4176470588235294,0.18619708693673193,0.2212692112609845,0.06968113905632968,0.09889764409534241,0,1,0,0
0.4370588235294118,0.17448793809740554,0.2690339627465454,0.07493200816892077,0.12809591998715403,0,1,0,0
0.5341176470588236,0.13482020937642242,0.1545210329029571,0.07771177920669163,0.14733759891067472,0,1,0,0
0.47588235294117653,0.15752844788347747,0.16391068490439215,0.07926218971089614,0.15497604908405774,0,1,0,0
0.5147058823529412,0.1909353664087392,0.15676638446851765,0.07705300003575065,0.12943224011753948,0,1,0,0
0.5341176470588236,0.11725307237141559,0.16227770194762084,0.07550457407600829,0.13633464316255203,0,1,0,0
0.3205882352941177,0.2470710059171598,0.6191046841043955,0.058120216100258665,0.04438145329306007,0,1,0,0
0.4176470588235294,0.18042102867546655,0.23678254935031195,0.06714462167445054,0.12034559042236763,0,1,0,0
0.3205882352941177,0.20319071461083293,0.23780316369829402,0.06327663845941289,0.14121264090844057,0,1,0,0
0.4952941176470589,0.21483158852981338,0.1908549036911188,0.0746844366427025,0.13628372930416563,0,1,0,0
0.4370588235294118,0.09322030040964953,0.17554568847138774,0.08743625603416234,0.17715077408971638,0,1,0,0
0.47588235294117653,0.1585047792444242,0.19207964090869728,0.06892739603618087,0.13732400671630124,0,1,0,0
0.4176470588235294,0.1264565316340464,0.1982033269965897,0.07870039988520353,0.13413484167126233,0,1,0,0
0.4564705882352942,0.1970527992717342,0.18738481490797976,0.06997811099994819,0.1106363502521531,0,1,0,0
0.5147058823529412,0.11882339553937186,0.1720755996882487,0.06688255420104747,0.1285538741820345,0,1,0,0
0.3205882352941177,0.11140191169776968,0.15635813872932483,0.0759743386553456,0.1579839164662671,0,1,0,0
0.4564705882352942,0.181301775147929,0.1851394633424192,0.08660494516319478,0.14594504219969495,0,1,0,0
0.3982352941176471,0.11055530268548021,0.21228780499874228,0.0868295829210499,0.16108327458269048,0,1,0,0
0.3205882352941177,0.16333181611288117,0.1994280642141682,0.06373709098536429,0.07941675406961478,0,1,0,0
0.3011764705882353,0.21483158852981338,0.25433711613560356,0.06214762125492599,0.09459470729277267,0,1,0,0
0.281764705882353,0.32214610832954027,0.3110832738834067,0.054746497501503295,0.07621276326644887,0,1,0,0
0.22352941176470592,0.2643309057806099,0.2398443923942582,0.06304177939007792,0.08850921635521157,0,1,0,0
0.3205882352941177,0.21970641784251255,0.20330639873650005,0.06360907921107921,0.09353447693698992,0,1,0,0
0.281764705882353,0.2717250796540738,0.22718877447928051,0.06666092285466725,0.08050153956054318,0,1,0,0
0.3011764705882353,0.23456986800182067,0.21963622830421317,0.05988879786135296,0.08528356887781328,0,1,0,0
0.281764705882353,0.23758761948111062,0.22188157986977375,0.0654547775244519,0.0971427527992988,0,1,0,0
0.3594117647058824,0.18185480200273102,0.17860753151533396,0.06391794422958813,0.10814355476618659,0,1,0,0
0.4176470588235294,0.1721597633136095,0.15799112168609614,0.07446409710158486,0.05397503960865562,0,1,0,0
0.34,0.25110605370960404,0.23657842648071553,0.06679190968671746,0.05735103623543408,0,1,0,0
0.3011764705882353,0.3155370960400546,0.400489090766636,0.06089362278254163,0.019038088230689754,0,1,0,0
0.3594117647058824,0.25384387801547564,0.8724211652735453,0.06000801295788762,0.017695012478127936,0,1,0,0
0.6311764705882353,0.1038848429676832,1.0,0.060965470216363914,0.01,0,1,0,0
0.12647058823529414,0.30571233500227585,0.3308831922342588,0.0553844147405908,0.136458042383532,0,1,0,0
0.20411764705882354,0.24418980427856168,0.3129203797097744,0.05962821104432409,0.13422571591299493,0,1,0,0
0.1847058823529412,0.23275375512061908,0.21045069917237455,0.07474470911010868,0.10388467224265333,0,1,0,0
0.281764705882353,0.17400318616294946,0.23923202378546893,0.06809304088573007,0.1542982935761737,0,1,0,0
0.20411764705882354,0.1945334547109695,0.24188562109022232,0.06804296459490662,0.16378586424193792,0,1,0,0
0.22352941176470592,0.17087619481110605,0.24106912961183669,0.06571858993293836,0.14979751499489707,0,1,0,0
0.20411764705882354,0.19185707783340922,0.2500505358740789,0.07616039792819947,0.16733801494646044,0,1,0,0
0.3205882352941177,0.17689804278561677,0.2229021942177558,0.07682646573913889,0.161118727345386,0,1,0,0
0.281764705882353,0.09345243513882567,0.2212692112609845,0.07202388315742567,0.15064773840171033,0,1,0,0
0.1458823529411765,0.2127014110150205,0.22453517717452712,0.08743900394884002,0.14907895666791432,0,1,0,0
0.1847058823529412,0.3143969048702777,0.15799112168609614,0.176574939445033,0.1705242139819772,0,1,0,0
0.20411764705882354,0.03886663632225762,0.17432095125380928,0.075587925163801,0.026837709214270786,0,1,0,0
0.281764705882353,0.29732817478379614,0.414777691638385,0.045198655509617866,0.11049135018374368,0,1,0,0
0.1847058823529412,0.44314292216659085,0.4684620063422419,0.043846896697173926,0.11635641049995249,0,1,0,0
0.4176470588235294,0.2926240327719618,0.3333326666694158,0.04995270916309435,0.12786872979758024,0,1,0,0
0.16529411764705884,0.4069572143832499,0.4466208592954256,0.043400395153935095,0.10750184019095528,0,1,0,0
0.22352941176470592,0.3400751024123805,0.4233508521614344,0.0537340207578132,0.11502957832711672,0,1,0,0
0.12647058823529414,0.29864588074647247,0.3825262782421516,0.05556732468775976,0.14055988492636215,0,1,0,0
0.08764705882352941,0.25690942193900773,0.3314955608430481,0.06322312851384543,0.1452236602757639,0,1,0,0
0.06823529411764706,0.2847860719162495,0.3853839984165014,0.0522984993061669,0.1254757677721594,0,1,0,0
0.1458823529411765,0.3473736913973601,0.36293048276089585,0.0505884223620482,0.12807632459767232,0,1,0,0
0.24294117647058827,0.3571165225307237,0.36027688545614245,0.05020296747076316,0.11946863702924082,0,1,0,0
0.16529411764705884,0.19605598543468367,0.312716256840178,0.06602044955651062,0.15569374149320186,0,1,0,0
0.08764705882352941,0.20093081474738284,0.3404769671052903,0.06392314227457575,0.16174253086656418,0,1,0,0
0.1847058823529412,0.331117432862995,0.4225343606830487,0.05525400526385256,0.1383149576025601,0,1,0,0
0.20411764705882354,0.24238734638142923,0.34843775901955043,0.0630079667171908,0.14097157921990588,0,1,0,0
0.16529411764705884,0.25384387801547564,0.5929769567960544,0.05448108587657258,0.1302304425266153,0,1,0,0
0.22352941176470592,0.28698452435138827,0.32659661197273415,0.05843204463866217,0.13772343834886222,0,1,0,0
0.22352941176470592,0.26155211652253074,0.4031426880713894,0.0552556727122898,0.1371904816597067,0,1,0,0
0.22352941176470592,0.2761492944924898,0.39334479033076153,0.06013619328347986,0.13824227809608539,0,1,0,0
0.16529411764705884,0.3521392808375057,0.3800768038069946,0.05336901965708806,0.13298330321549612,0,1,0,0
0.20411764705882354,0.30597860719162495,0.45009094807856465,0.05268064743981901,0.13340167253923946,0,1,0,0
0.24294117647058827,0.24896904870277653,0.32108529449363093,0.05881251150818,0.13554046934844732,0,1,0,0
0.20411764705882354,0.3052958579881657,0.3561944280642142,0.06271777687890868,0.13550214992133788,0,1,0,0
0.281764705882353,0.15082385070550752,0.27760712326959475,0.06630744174571634,0.16183053140254086,0,1,0,0
0.3205882352941177,0.12791078743741469,0.24127325248143305,0.07149885318776832,0.17191893151730933,0,1,0,0
0.3205882352941177,0.17254893035958124,0.2704628228337203,0.06360070006164212,0.15127935704773807,0,1,0,0
0.7282352941176471,0.1472667273554848,0.22535166865291278,0.0650023344479786,0.15243022277738133,0,1,0,0
0.5341176470588236,0.12336367774237596,0.2065723646500427,0.07033496526945744,0.17932922721535305,0,1,0,0
0.5535294117647059,0.13504551661356395,0.22759702021847333,0.07258444171953615,0.17678314305735612,0,1,0,0
0.3982352941176471,0.15606053709604006,0.2825060721399087,0.05814034476069833,0.1395111181767831,0,1,0,0
0.3205882352941177,0.08254893035958125,0.20044867856215026,0.08628783164569002,0.23449203645523495,0,1,0,0
0.5923529411764706,0.1796290395994538,0.24045676100304741,0.06699331701447743,0.16303419609643877,0,1,0,0
0.8058823529411765,0.16207555757851616,0.24188562109022232,0.06917248171002459,0.17511465619807584,0,1,0,0
0.3594117647058824,0.22443104233045064,0.28740502101022264,0.05851912260738697,0.1375140570657367,0,1,0,0
0.67,0.12390304961310879,0.26127729370188163,0.0648318513103117,0.16427395312856957,0,1,0,0
0.3594117647058824,0.17386663632225763,0.30332660483874296,0.06249007791242637,0.14034614764637024,0,1,0,0
0.3205882352941177,0.17536185707783342,0.2678092255289669,0.062342021516008296,0.1418964789575725,0,1,0,0
0.281764705882353,0.25101729631315434,0.2676051026593705,0.061738710858357186,0.14327609449683992,0,1,0,0
0.3982352941176471,0.13688211197086936,0.20126517004053593,0.08361634337361482,0.1659079072296134,0,1,0,0
0.4176470588235294,0.18217569412835688,0.19759095838780047,0.07524988520137095,0.17315044500788365,0,1,0,0
0.3982352941176471,0.09375284478834775,0.17268796829703795,0.0825112391635208,0.1669478681257849,0,1,0,0
0.3205882352941177,0.16158397815202546,0.21922798256502035,0.06693306781070626,0.15384817690280123,0,1,0,0
0.24294117647058827,0.2538097405553027,0.289038003966994,0.061716954601077546,0.14176290071899914,0,1,0,0
0.20411764705882354,0.25357760582612654,0.26556387396340636,0.0616754103498992,0.1329455540771909,0,1,0,0
0.1847058823529412,0.2503140646335913,0.24923404439569324,0.06158396969557522,0.12716109137861653,0,1,0,0
0.2623529411764706,0.18608101957214385,0.24821343004771113,0.05843592237102694,0.12716028399585638,0,1,0,0
0.16529411764705884,0.2476854802002731,0.25821545065793544,0.06060580282309789,0.12124578920683321,0,1,0,0
0.2623529411764706,0.15246244879380977,0.25250001030923586,0.07269328445320328,0.12996495065513505,0,1,0,0
0.3594117647058824,0.14684342284934,0.23739491795910123,0.07476950135770025,0.15087748347635746,0,1,0,0
0.1458823529411765,0.1590714610832954,0.22188157986977375,0.07046429969628451,0.15900059488399762,0,1,0,0
0.281764705882353,0.2225125170687301,0.1835064803856479,0.0683297490263955,0.1464651600403199,0,1,0,0
0.16529411764705884,0.2161424670004552,0.17942402299371962,0.0717188389477087,0.10039990321113709,0,1,0,0
0.24294117647058827,0.2193855257168867,0.2153496480426885,0.07802923574915539,0.028247174301011303,0,1,0,0
0.6505882352941177,0.29164087391898047,0.3110832738834067,0.08809525518199694,0.010420100166735093,0,1,0,0
0.1458823529411765,0.25461538461538463,0.32782134919031264,0.05958385618922344,0.15770885572835686,0,1,0,0
0.22352941176470592,0.36758306781975425,0.4045715481585643,0.059288984493797194,0.1529651308722141,0,1,0,0
0.2623529411764706,0.1845516613563951,0.22188157986977375,0.0635556831625564,0.15200881364996616,0,1,0,0
0.3205882352941177,0.21832043695949022,0.2976111644900433,0.0626600245258788,0.13924517262794814,0,1,0,0
0.34,0.21395766954938555,0.26801334839856333,0.06252834380219568,0.1598675720785054,0,1,0,0
0.24294117647058827,0.1350796540737369,0.2620937851802673,0.06972649626785979,0.15851508785760962,0,1,0,0
0.9805882352941178,0.11931497496586253,0.09512127785040062,0.06961967900066558,0.16273216032497093,0,1,0,0
0.9029411764705882,0.06954255803368231,0.08062855410905523,0.10924406601521915,0.21313751055987,0,1,0,0
0.6894117647058824,0.08254893035958125,0.07634197384753053,0.08749573684297599,0.20675794836563705,0,1,0,0
1.0,0.11071233500227583,0.07634197384753053,0.08559417180202629,0.30503197501487206,0,1,0,0
0.8641176470588235,0.09201183431952663,0.07083065636842735,0.0854981842777139,0.21177995562486934,0,1,0,0
0.8252941176470588,0.04081929904415112,0.08226153706582653,0.09622669344922659,0.23014042801117232,0,1,0,0
0.8835294117647059,0.08396904870277651,0.09512127785040062,0.06411916945674782,0.14888495326332155,0,1,0,0
0.9611764705882354,0.1274806554392353,0.10022434959031097,0.08605421563616597,0.18635918856898032,0,1,0,0
0.8447058823529412,0.12278334091943562,0.0875687316753333,0.0680176807429876,0.167875462097391,0,1,0,0
0.8252941176470588,0.07436959490213929,0.07675021958672336,0.0751692079802938,0.19048226348130973,0,1,0,0
1.0,0.06014792899408283,0.06776881332448113,0.079081728476765,0.16256827881526065,0,1,0,0
0.8641176470588235,0.0975967228038234,0.08675224019694765,0.07598431998083469,0.18336308808080296,0,1,0,0
0.7476470588235294,0.07983158852981338,0.07511723662995204,0.08842270860043135,0.2044278817553654,0,1,0,0
0.3788235294117647,0.08201638598088302,0.17105498534026664,0.09617220396243589,0.20531423344146005,0,1,0,0
0.281764705882353,0.1468639053254438,0.16370656203479575,0.09768787716670986,0.20940537557701913,0,1,0,0
0.67,0.06035958124715522,0.08144504558744088,0.08181415221876884,0.193015175451383,0,1,0,0
0.5923529411764706,0.0633500227583068,0.09450890924161137,0.09267701191510559,0.23634898526518097,0,1,0,0
0.67,0.04764679107874374,0.06021626714941382,0.12004784150465841,0.2895776916408686,0,1,0,0
1.0,0.11988848429676831,0.1324757629865444,0.17540908797582808,0.41324214357680017,0,1,0,0
0.47588235294117653,0.030421028675466553,0.08511925724017633,0.10891600957431528,0.23523208271416773,0,1,0,0
0.7864705882352941,0.06822485207100593,0.10430680698223925,0.09656562104719595,0.2311227870691797,0,1,0,0
0.6311764705882353,0.05254210286754665,0.07470899089075922,0.1017451887250415,0.2296037072320091,0,1,0,0
1.0,0.1053664087391898,0.06878942767246321,0.07132979626281659,0.17260499702558002,0,1,0,0
0.47588235294117653,0.08807919890760127,0.08675224019694765,0.06946019747625277,0.17025413946837514,0,1,0,0
0.3205882352941177,0.15458579881656803,0.08981408324089385,0.0641624745633122,0.16124548708691458,0,1,0,0
0.3982352941176471,0.14066454255803368,0.10614391280860697,0.071509045951839,0.16052374083469703,0,1,0,0
0.5341176470588236,0.2728652708238507,0.11716654776681334,0.0559980184723735,0.18665028256989885,0,1,0,0
0.8252941176470588,0.14086936731907146,0.13023041142098382,0.07784081332411726,0.18210040133723218,0,1,0,0
0.3594117647058824,0.06121301775147929,0.0875687316753333,0.07758823154705913,0.18446872861973415,0,1,0,0
0.5535294117647059,0.1127127901684115,0.08858934602331538,0.06387240060420844,0.17522994331809386,0,1,0,0
0.47588235294117653,0.08254893035958125,0.08716048593614047,0.0733057104780184,0.15437076666979763,0,1,0,0
0.3594117647058824,0.047428311333636786,0.07838320254349466,0.08625975246161367,0.20558088482528514,0,1,0,0
0.281764705882353,0.047366863905325435,0.09736662941596118,0.07442581205498751,0.16968993776166477,0,1,0,0
0.4370588235294118,0.07092171142467002,0.0804244312394588,0.07128338015735883,0.17007343775935962,0,1,0,0
0.5341176470588236,0.06670232134729177,0.08409864289219426,0.06462403301066427,0.15333684147985613,0,1,0,0
1.0,0.060557578516158395,0.08654811732735124,0.06127631333371284,0.18119319710363485,0,1,0,0
0.4176470588235294,0.12237369139736003,0.04960187793040029,0.11820010343638952,0.2778256107643755,0,1,0,0
0.7864705882352941,0.06494765589440146,0.06940179628125245,0.07001924348129993,0.1535062860805523,0,1,0,0
0.67,0.06863450159308147,0.07185127071640943,0.06722876815056082,0.1664977364768676,0,1,0,0
0.3205882352941177,0.12542558033682294,0.10553154419981772,0.07240896452846163,0.1797233161297852,0,1,0,0
0.5535294117647059,0.08245334547109695,0.0700141648900417,0.0865609229423072,0.19288816010390866,0,1,0,0
0.4564705882352942,0.1721597633136095,0.10308206976466076,0.07270552438427427,0.1617312275719138,0,1,0,0
0.7282352941176471,0.07539371870732818,0.08103679984824805,0.10112166075350516,0.21573663690104397,0,1,0,0
0.6505882352941177,0.13473827947200728,0.08307802854421219,0.07384067550364744,0.19155605216193367,0,1,0,0
0.47588235294117653,0.12132225762403277,0.09879548950313607,0.07209260336463182,0.15872944302862452,0,1,0,0
0.4176470588235294,0.06696859353664088,0.1034903155038536,0.09076233285466352,0.232713801436992,0,1,0,0
0.8835294117647059,0.1037005006827492,0.08675224019694765,0.0711586315365609,0.17110349656649915,0,1,0,0
0.7476470588235294,0.07431497496586253,0.07225951645560225,0.07981977743056151,0.18910119846333762,0,1,0,0
0.7476470588235294,0.08732817478379609,0.08573162584896557,0.08039868986380776,0.20130889936069452,0,1,0,0
0.8058823529411765,0.11607874374146564,0.08144504558744088,0.07496254390690829,0.18201397472031786,0,1,0,0
0.10705882352941178,0.2999226217569413,0.16942200238349533,0.05267882370643113,0.14232668675558421,0,1,0,0
0.3594117647058824,0.16576240327719616,0.22494342291371994,0.0750210840271575,0.16275113098372646,0,1,0,0
0.3205882352941177,0.08134729176149294,0.10696040428699263,0.08391891783997048,0.19002622076882045,0,1,0,0
0.24294117647058827,0.2491533909877105,0.16942200238349533,0.05880226347415878,0.1497297048202361,0,1,0,0
0.5147058823529412,0.3117546654528903,0.22004447404340602,0.04886165250255213,0.1403181191838066,0,1,0,0
0.5729411764705883,0.4688893946290396,0.32986257788627676,0.04766688954986968,0.13546596540982672,0,1,0,0
0.4370588235294118,0.21570550751024126,0.22759702021847333,0.0620103986909868,0.16681809826053876,0,1,0,0
0.47588235294117653,0.28025944469731456,0.20044867856215026,0.04726821784995793,0.11167472952036943,0,1,0,0
0.5923529411764706,0.1593582157487483,0.29332458422851865,0.055787369694226506,0.15301157377514232,0,1,0,0
0.12647058823529414,0.07150204824761039,0.4386600673811655,0.09017610370718586,0.19273980702166166,0,1,0,0
0.16529411764705884,0.07586481565771507,0.1139005818532707,0.08791361955513388,0.19074498964081313,0,1,0,0
0.281764705882353,0.44124487938097406,0.2390279009158725,0.047808539967846106,0.11819488910257946,0,1,0,0
0.4952941176470589,0.023600364132908516,0.16207357907802442,0.1317507436299347,0.3198017135807855,0,1,0,0
0.16529411764705884,0.12905780609922624,0.09001820611049027,0.09057859491059828,0.20889226159042107,0,1,0,0
0.3594117647058824,0.33505006827492034,0.2884256353582047,0.04911311271290744,0.12287365364811263,0,1,0,0
0.12647058823529414,0.18191624943104234,0.16636015933954912,0.06375857333568637,0.1495469386726917,0,1,0,0
0.281764705882353,0.1144264906690942,0.12308611098510935,0.06891174521460847,0.15527038815253819,0,1,0,0
0.611764705882353,0.09866863905325444,0.08001618550026598,0.0932382114037247,0.23511116845460164,0,1,0,0
0.6894117647058824,0.12309057806099226,0.15962410464286747,0.06352106303382156,0.14353360990731107,0,1,0,0
0.5535294117647059,0.10118798361401911,0.13084278002977306,0.08595132570383224,0.1918593546824741,0,1,0,0
0.3788235294117647,0.24358215748748296,0.16778901942672403,0.06028663304721172,0.15502602499081147,0,1,0,0
0.6311764705882353,0.20873463814292215,0.20473525882367496,0.0588547900292898,0.1455990039712526,0,1,0,0
0.10705882352941178,0.08925352753755121,0.097774875155154,0.07442089589456027,0.18473733068064155,0,1,0,0
0.7476470588235294,0.18164314974965862,0.11267584463569222,0.07030561725259368,0.16688242312555032,0,1,0,0
0.3594117647058824,0.17395539371870733,0.16207357907802442,0.06139181860786403,0.1424181146616708,0,1,0,0
0.5923529411764706,0.08921939007737824,0.10430680698223925,0.09432397242444186,0.2172669841521191,0,1,0,0
0.67,0.22016385980883024,0.1688096337747061,0.059128380843779076,0.13897734221273964,0,1,0,0
0.5923529411764706,0.2041670459717797,0.16840138803551327,0.06458491015409094,0.15999955700127835,0,1,0,0
0.5923529411764706,0.12396449704142011,0.11553356481004201,0.06610402204835251,0.16240408503133216,0,1,0,0
0.5147058823529412,0.16499089667728722,0.11900365359318107,0.06633011767717889,0.14909690082905286,0,1,0,0
0.5729411764705883,0.1292558033682294,0.17534156560179134,0.0622177531744729,0.16374999999999998,0,1,0,0
0.6505882352941177,0.09666135639508422,0.13084278002977306,0.06319107385518792,0.15562404198834784,0,1,0,0
0.8252941176470588,0.15438097405553025,0.14533550377111848,0.059838740660191035,0.1536277791527217,0,1,0,0
0.5729411764705883,0.11691169776968592,0.11798303924519898,0.0676571091779943,0.16366708804283164,0,1,0,0
0.611764705882353,0.15208010923987259,0.13921181768322605,0.061139976424596,0.15785035362548747,0,1,0,0
0.67,0.21739189804278564,0.17677042568896623,0.0534633353156778,0.13283950344418355,0,1,0,0
0.10705882352941178,0.07703231679563041,0.12635207689865197,0.0874628981590524,0.19370703423841523,0,1,0,0
0.281764705882353,0.11078060992262175,0.1167583020276205,0.08011739958149801,0.16640817095133176,0,1,0,0
0.7864705882352941,0.11775147928994083,0.07899557115228391,0.06943501959268553,0.17969635450196797,0,1,0,0
0.6505882352941177,0.08340236686390533,0.09593776932878628,0.08664226492162613,0.19662172475229048,0,1,0,0
0.6311764705882353,0.07096950386891215,0.09287592628484007,0.09498267965584363,0.23447214603952832,0,1,0,0
0.9223529411764707,0.175955848884843,0.11798303924519898,0.06373125329090347,0.16982186127906126,0,1,0,0
0.9805882352941178,0.12627218934911244,0.09001820611049027,0.06815948040278891,0.1524689696309137,0,1,0,0
1.0,0.09627901684114702,0.09185531193685799,0.06600919677435786,0.1668854061963664,0,1,0,0
0.7864705882352941,0.10539371870732818,0.11594181054923486,0.0686285106688092,0.1642333519165486,0,1,0,0
0.8835294117647059,0.07164542558033683,0.11920777646277747,0.08794135989653841,0.21224419852531673,0,1,0,0
1.0,0.08803823395539373,0.12063663654995238,0.08056298545618677,0.18142783154991196,0,1,0,0
1.0,0.09397132453345472,0.09859136663353966,0.08599143560510888,0.20107262275970278,0,1,0,0
1.0,0.14228948566226673,0.09593776932878628,0.06656807323296378,0.17194662426569005,0,1,0,0
1.0,0.13940145653163405,0.13941594055282247,0.06355674827958699,0.15790291755292968,0,1,0,0
1.0,0.05609239872553483,0.09389654063282214,0.0747297610860778,0.17402730442247305,0,1,0,0
1.0,0.04414428766499773,0.07123890210762018,0.08818481652318953,0.21865267058732565,0,1,0,0
0.8835294117647059,0.08014565316340465,0.09981610385111814,0.0770366554678524,0.18095190957763235,0,1,0,0
1.0,0.11962221210741923,0.10451092985183566,0.07025530163782086,0.16679556828714912,0,1,0,0
0.9029411764705882,0.09428538916704597,0.08409864289219426,0.07730724886972351,0.19626021478443278,0,1,0,0
0.9417647058823531,0.06419663177059627,0.08552750297936916,0.08959909808237931,0.20344485805055246,0,1,0,0
0.8252941176470588,0.07578971324533455,0.0745048680211628,0.0846505263335446,0.18481828880324858,0,1,0,0
0.9611764705882354,0.09535047792444243,0.08103679984824805,0.08195801000054251,0.21866265714261665,0,1,0,0
0.4370588235294118,0.07668411470186617,0.08266978280501937,0.09054763325404187,0.20742252066439149,0,1,0,0
0.67,0.12539144287665,0.08838522315371895,0.08145034199544765,0.20438387583027406,0,1,0,0
0.7864705882352941,0.06152025489303596,0.07225951645560225,0.09077725449173704,0.1997687218600241,0,1,0,0
0.7670588235294118,0.05848884842967683,0.07960793976107315,0.08855526031335542,0.21589439876297292,0,1,0,0
0.8252941176470588,0.10347519344560764,0.09369241776322572,0.06114041849637971,0.1452932772610265,0,1,0,0
0.8252941176470588,0.07946973145197998,0.09083469758887593,0.07221884081140172,0.18690302549743157,0,1,0,0
0.67,0.08885070550751024,0.0802203083698624,0.07640133167534675,0.1767701093983307,0,1,0,0
1.0,0.06482476103777879,0.12043251368035596,0.0712600498103601,0.17915113853336737,0,1,0,0
0.9611764705882354,0.10331816112881202,0.10757277289578188,0.07185708931316859,0.18278120391052044,0,1,0,0
0.9805882352941178,0.2020300409649522,0.12247374237632011,0.05420677948130786,0.15011708454471734,0,1,0,0
0.8447058823529412,0.0925034137460173,0.07797495680430185,0.07729162053793227,0.1978216152965683,0,1,0,0
0.7476470588235294,0.10314064633591262,0.08307802854421219,0.08634964907018133,0.1893612176660034,0,1,0,0
0.9029411764705882,0.17758761948111063,0.10104084106869662,0.06319851373683286,0.15368531900255297,0,1,0,0
0.7476470588235294,0.0582430587164315,0.09287592628484007,0.08463243291393825,0.18783005210979567,0,1,0,0
0.7476470588235294,0.10530496131087848,0.08409864289219426,0.06844881401105501,0.17212067683439658,0,1,0,0
0.9611764705882354,0.11211197086936732,0.09001820611049027,0.06572665501241778,0.16926750343089036,0,1,0,0
0.9417647058823531,0.14731451979972687,0.09246768054564723,0.06689184067608096,0.17650947794909722,0,1,0,0
0.8058823529411765,0.09872325898953119,0.0992037352423289,0.07655836579263875,0.1804161352833856,0,1,0,0
0.6894117647058824,0.07668411470186617,0.08716048593614047,0.08092109496050216,0.20642456616518987,0,1,0,0
0.5535294117647059,0.07218479745106965,0.10144908680788946,0.08640639170563255,0.20246728925654392,0,1,0,0
0.611764705882353,0.06652480655439236,0.0702182877596381,0.08199463964031176,0.1952184490409505,0,1,0,0
0.4370588235294118,0.13294264906690945,0.12022839081075953,0.020933764347940267,0.1698937721414978,0,1,0,0
0.20411764705882354,0.15755575785161585,0.13186339437775516,0.06979158993313055,0.1589317720254815,0,1,0,0
